//X,Y,Z,R,G,B
-0.59305084,1.29092324,-0.43412021,255,0,0
-0.58422381,1.35686791,-0.41729310,255,0,0
-0.42658010,1.32066703,-0.46852967,255,0,0
-0.28480485,1.33103025,-0.46279702,255,0,0
-0.42843470,1.50510895,-0.47958422,255,0,0
-0.28258908,1.38619661,-0.48721492,255,0,0
-0.42975354,1.55571198,-0.48514900,255,0,0
-0.62551534,1.73339307,-0.48982400,255,0,0
-0.42840225,1.60240769,-0.48056579,255,0,0
-0.28041163,1.43920124,-0.50155455,255,0,0
-0.27840099,1.48575222,-0.49891016,255,0,0
-0.44031975,1.66056037,-0.50348955,255,0,0
-0.15383510,1.34204626,-0.46263880,255,0,0
-0.43101963,1.65866041,-0.49057978,255,0,0
-0.17278703,1.37464666,-0.48002994,255,0,0
-0.13549542,1.32134140,-0.47061580,255,0,0
-0.27641833,1.53263664,-0.49482718,255,0,0
-0.19534105,1.43048191,-0.50264323,255,0,0
-0.14037415,1.36432064,-0.47261477,255,0,0
-0.10110398,1.33842945,-0.43355253,255,0,0
-0.15348011,1.40429080,-0.49177971,255,0,0
-0.43096954,1.71085644,-0.49040052,255,0,0
-0.14595881,1.41156352,-0.48253056,255,0,0
-0.19814199,1.48098266,-0.50856894,255,0,0
-0.17315036,1.45154572,-0.50318533,255,0,0
-0.27448168,1.57931542,-0.48841876,255,0,0
-0.43703380,1.73885727,-0.50749719,255,0,0
-0.15042758,1.45219958,-0.48778740,255,0,0
-0.15147191,1.45929790,-0.49000552,255,0,0
-0.20113605,1.53177822,-0.51196587,255,0,0
-0.10465474,1.41467583,-0.48455545,255,0,0
-0.15494475,1.49669993,-0.47252578,255,0,0
-0.16991946,1.51439273,-0.50184828,255,0,0
-0.08191280,1.39647281,-0.49776506,255,0,0
-0.27232134,1.63603616,-0.49681211,255,0,0
-0.14779067,1.50430667,-0.48927599,255,0,0
-0.20421503,1.58372760,-0.51457679,255,0,0
-0.16117243,1.54990089,-0.48605835,255,0,0
-0.00597226,1.33481860,-0.46158528,255,0,0
-0.10303941,1.47650015,-0.50150698,255,0,0
-0.10444463,1.48044991,-0.50073862,255,0,0
-0.08414936,1.46604216,-0.48745012,255,0,0
-0.07904475,1.45557332,-0.50588876,255,0,0
-0.14449726,1.55292726,-0.48220655,255,0,0
-0.16636482,1.57790291,-0.49833557,255,0,0
-0.27018771,1.69321895,-0.50237423,255,0,0
-0.16510375,1.59098399,-0.47320607,255,0,0
-0.20786202,1.63120580,-0.50689620,255,0,0
-0.00588818,1.38725901,-0.47897589,255,0,0
-0.09681250,1.52186275,-0.48648989,255,0,0
-0.09906492,1.54143751,-0.48453376,255,0,0
-0.01226830,1.42580390,-0.46256760,255,0,0
-0.07256868,1.50682521,-0.49784598,255,0,0
-0.14158884,1.60601175,-0.48036411,255,0,0
-0.17051969,1.64136124,-0.47558138,255,0,0
-0.00269808,1.41689861,-0.48141623,255,0,0
-0.05501471,1.49672127,-0.48953742,255,0,0
-0.08148941,1.53243017,-0.49490395,255,0,0
-0.21117301,1.68419039,-0.50617778,255,0,0
-0.16259883,1.64263642,-0.49337658,255,0,0
-0.09043091,1.56699789,-0.47016808,255,0,0
0.00963194,1.43135965,-0.48668510,255,0,0
-0.02990892,1.49135196,-0.49934936,255,0,0
-0.01305882,1.47946858,-0.47596914,255,0,0
-0.06714241,1.56253636,-0.49483347,255,0,0
-0.00637041,1.48049128,-0.49506667,255,0,0
-0.21464001,1.73716843,-0.50285566,255,0,0
-0.07800705,1.58964014,-0.48640481,255,0,0
-0.05795162,1.56359863,-0.49557313,255,0,0
-0.01841770,1.52208579,-0.46499309,255,0,0
-0.09576975,1.62049735,-0.48627219,255,0,0
-0.13965386,1.67015612,-0.49251893,255,0,0
-0.17966826,1.71527123,-0.51366234,255,0,0
0.01281653,1.49184155,-0.49039534,255,0,0
-0.08778652,1.63128471,-0.48140490,255,0,0
-0.03259403,1.56399441,-0.49562159,255,0,0
-0.16025594,1.71901429,-0.49890581,255,0,0
-0.00824154,1.54060841,-0.49899641,255,0,0
-0.06281390,1.62374294,-0.49731696,255,0,0
-0.01993837,1.57736599,-0.47508198,255,0,0
-0.06049502,1.62599897,-0.49206302,255,0,0
-0.07472250,1.65215874,-0.48221138,255,0,0
-0.13693303,1.72978854,-0.49418294,255,0,0
0.01555336,1.54743803,-0.48381019,255,0,0
0.12170246,1.39328265,-0.48510557,255,0,0
-0.00713935,1.59213710,-0.48699093,255,0,0
-0.09208658,1.70058477,-0.48501971,255,0,0
-0.08471031,1.69677830,-0.49033433,255,0,0
-0.02308483,1.62955761,-0.47654584,255,0,0
-0.03619986,1.64948392,-0.50251245,255,0,0
-0.06297738,1.68964028,-0.48711815,255,0,0
-0.05960160,1.69154942,-0.50568587,255,0,0
0.12268556,1.44118989,-0.49341106,255,0,0
-0.02804808,1.67699075,-0.46798885,255,0,0
0.01891593,1.61411738,-0.48981026,255,0,0
-0.07192684,1.72686398,-0.48953852,255,0,0
-0.00821338,1.65353608,-0.48705617,255,0,0
0.12167053,1.48282194,-0.48485249,255,0,0
0.13785365,1.47904408,-0.50272787,255,0,0
-0.03899013,1.73009694,-0.49958211,255,0,0
-0.06597413,1.76499033,-0.49272656,255,0,0
0.12233235,1.53236973,-0.49116123,255,0,0
0.02188376,1.67692089,-0.48707005,255,0,0
-0.01148233,1.72643721,-0.49919277,255,0,0
0.12173751,1.57804978,-0.48707122,255,0,0
0.14099605,1.55387008,-0.51189631,255,0,0
0.12102279,1.62448394,-0.48245451,255,0,0
0.02545628,1.75119543,-0.49518085,255,0,0
0.14279485,1.61848307,-0.50444019,255,0,0
0.12264799,1.68445814,-0.49861452,255,0,0
0.14494240,1.68951488,-0.50144851,255,0,0
0.12142625,1.73196697,-0.49076155,255,0,0
0.22120728,1.58710206,-0.52218270,255,0,0
0.21654639,1.65295768,-0.51518911,255,0,0
0.14854038,1.77963603,-0.51558685,255,0,0
0.21306278,1.73060322,-0.51848769,255,0,0
0.20982714,1.81479120,-0.52463818,255,0,0
-0.74493402,1.53607845,-0.45686626,255,0,0
-0.78636336,1.63886595,-0.48120719,255,0,0
-0.76461118,1.64989710,-0.47327724,255,0,0
-0.97660738,1.64229715,-0.47972172,255,0,0
-1.11248350,1.60661507,-0.48778468,255,0,0
-1.45894825,1.40582120,-0.47018844,255,0,0
-0.99043584,1.70672071,-0.49109805,255,0,0
-1.12277484,1.67212677,-0.50327635,255,0,0
-1.46970773,1.48159432,-0.47802097,255,0,0
-1.67207050,1.30955362,-0.47733188,255,0,0
-1.65871108,1.36183786,-0.46867055,255,0,0
-1.47264862,1.55399179,-0.47763324,255,0,0
-1.47232401,1.57433379,-0.51314491,255,0,0
-1.65545595,1.41916013,-0.47072750,255,0,0
-1.62251711,1.47718287,-0.50119221,255,0,0
-1.78682292,1.31943154,-0.46518672,255,0,0
-1.65746140,1.48032165,-0.47844422,255,0,0
-1.48475480,1.63615298,-0.48685238,255,0,0
-1.48045290,1.63868260,-0.51857233,255,0,0
-1.76751339,1.37935150,-0.49170530,255,0,0
-1.76976669,1.38768184,-0.45913851,255,0,0
-1.61867487,1.55410552,-0.49657461,255,0,0
-1.72605324,1.45787549,-0.49902201,255,0,0
-1.65753031,1.54193485,-0.48415107,255,0,0
-1.76286006,1.46528220,-0.46343333,255,0,0
-1.76834953,1.44817328,-0.49956352,255,0,0
-1.64567018,1.59755826,-0.47704875,255,0,0
-1.91590214,1.29241431,-0.45197117,255,0,0
-1.74863839,1.50836027,-0.48937050,255,0,0
-1.89127946,1.35175073,-0.41265789,255,0,0
-1.75350630,1.54309630,-0.46539944,255,0,0
-1.63297427,1.65158498,-0.51254284,255,0,0
-1.73968434,1.55370474,-0.50991613,255,0,0
-1.52090240,1.74271965,-0.52114868,255,0,0
-1.74582338,1.57767487,-0.49409562,255,0,0
-1.89740407,1.42754877,-0.42581719,255,0,0
-1.99143314,1.32122529,-0.47930670,255,0,0
-1.73950100,1.64194906,-0.50821155,255,0,0
-1.90159690,1.50451446,-0.43772292,255,0,0
-2.01070046,1.34954154,-0.43557966,255,0,0
-1.69808483,1.69738376,-0.53952324,255,0,0
-1.96622527,1.41030514,-0.50346208,255,0,0
-1.99761963,1.38841438,-0.47692406,255,0,0
-1.77862346,1.65500712,-0.50309271,255,0,0
-1.95195746,1.49163306,-0.50214553,255,0,0
-1.90457082,1.58294201,-0.44888771,255,0,0
-2.01760864,1.43435299,-0.44935921,255,0,0
-2.01564550,1.46044433,-0.48301941,255,0,0
-1.93644238,1.57370353,-0.49984640,255,0,0
-2.02153683,1.52015162,-0.46107775,255,0,0
-2.01872826,1.52906346,-0.47825778,255,0,0
-1.91807067,1.66903484,-0.46810371,255,0,0
-2.02318740,1.60722339,-0.47124085,255,0,0
-2.03343177,1.60326815,-0.48174733,255,0,0
-1.95925879,1.68693519,-0.52975929,255,0,0
-1.92918169,1.75694478,-0.48579335,255,0,0
-2.03520751,1.70382035,-0.48947945,255,0,0
-2.03198814,1.79359329,-0.49629012,255,0,0
-2.11489725,1.70793283,-0.53251952,255,0,0
-2.11859655,1.78349340,-0.52774173,255,0,0
1.21046579,1.79487956,-0.45146707,255,0,0
-0.43124902,1.37122309,-0.48713475,255,0,0
-0.43141648,1.41680014,-0.48888710,255,0,0
-0.43102503,1.46244681,-0.48841307,255,0,0
-0.61015373,1.37974489,-0.49413681,255,0,0
-0.44820997,1.51835382,-0.50105250,255,0,0
-0.60819221,1.44079983,-0.50045931,255,0,0
-0.72535574,1.30220771,-0.47122091,255,0,0
-0.61282331,1.46004987,-0.48301619,255,0,0
-0.67449033,1.38644469,-0.51552427,255,0,0
-0.44464496,1.58900380,-0.50350386,255,0,0
-0.69171017,1.39300394,-0.45239395,255,0,0
-0.73132372,1.34891450,-0.47271925,255,0,0
-0.60326445,1.49850214,-0.49843231,255,0,0
-0.66974920,1.44541526,-0.51395947,255,0,0
-0.74428779,1.35595584,-0.47827536,255,0,0
-0.73256099,1.39273632,-0.46452355,255,0,0
-0.77831817,1.33116889,-0.49956042,255,0,0
-0.62081146,1.53314745,-0.49675807,255,0,0
-0.59741640,1.55613089,-0.49383244,255,0,0
-0.77034366,1.37849879,-0.49129480,255,0,0
-0.66973555,1.51404858,-0.52385080,255,0,0
-0.81060326,1.33440804,-0.49136040,255,0,0
-0.75669980,1.41664898,-0.50804317,255,0,0
-0.74490625,1.44680572,-0.47853616,255,0,0
-0.75699991,1.44187021,-0.51145428,255,0,0
-0.76932549,1.43366826,-0.49736020,255,0,0
-0.65765798,1.56421638,-0.50474274,255,0,0
-0.62234217,1.59738731,-0.49433321,255,0,0
-0.59356833,1.61988688,-0.49519128,255,0,0
-0.79924786,1.40599537,-0.47196671,255,0,0
-0.75636280,1.46092129,-0.49769753,255,0,0
-0.71872282,1.50910187,-0.50363088,255,0,0
-0.80883247,1.39215195,-0.49813259,255,0,0
-0.85733110,1.31857431,-0.45362699,255,0,0
-0.74541289,1.49166274,-0.46867609,255,0,0
-0.76049626,1.48163128,-0.48731661,255,0,0
-0.86319572,1.32496154,-0.47969186,255,0,0
-0.83240283,1.40547848,-0.47543395,255,0,0
-0.75630498,1.51034951,-0.50545907,255,0,0
-0.80560052,1.45021868,-0.50260985,255,0,0
-0.87187231,1.35062206,-0.49822348,255,0,0
-0.86382836,1.37540650,-0.48845565,255,0,0
-0.76278669,1.51667905,-0.50832105,255,0,0
-0.65587276,1.63436818,-0.51059467,255,0,0
-0.82284158,1.46734476,-0.46580780,255,0,0
-0.80168205,1.49082577,-0.48743528,255,0,0
-0.76103562,1.54154754,-0.49679127,255,0,0
-0.71907312,1.58518410,-0.50032598,255,0,0
-0.59100187,1.68915212,-0.50054473,255,0,0
-0.62573278,1.66768897,-0.49653441,255,0,0
-0.86121249,1.42350912,-0.48889852,255,0,0
-0.86886269,1.41220224,-0.50361991,255,0,0
-0.80182767,1.50938094,-0.50632429,255,0,0
-0.92725784,1.31990039,-0.45802221,255,0,0
-0.87859350,1.40989482,-0.49849737,255,0,0
-0.76649708,1.56980908,-0.51040655,255,0,0
-0.75689679,1.58440173,-0.50310785,255,0,0
-0.85774380,1.47159100,-0.48713699,255,0,0
-0.76230824,1.60007548,-0.47996148,255,0,0
-0.86790341,1.46763706,-0.48891318,255,0,0
-0.79258394,1.56445992,-0.50084406,255,0,0
-0.86414033,1.47403228,-0.50677174,255,0,0
-0.76064402,1.60247815,-0.50447810,255,0,0
-0.79949373,1.57242274,-0.49456045,255,0,0
-0.82319224,1.55158281,-0.48056251,255,0,0
-0.65306330,1.70554626,-0.51413548,255,0,0
-0.76698619,1.61871815,-0.50255233,255,0,0
-0.94647270,1.37691915,-0.47921187,255,0,0
-0.85694838,1.52442312,-0.49238732,255,0,0
-0.78292155,1.62015665,-0.49468800,255,0,0
-0.75305593,1.65566826,-0.49712285,255,0,0
-0.72700620,1.67866361,-0.51256216,255,0,0
-0.86721349,1.53964376,-0.49662888,255,0,0
-0.86338466,1.54102600,-0.51563728,255,0,0
-0.84987408,1.56957316,-0.48117125,255,0,0
-0.76341802,1.67606080,-0.51687497,255,0,0
-0.96075571,1.43304217,-0.49237928,255,0,0
-0.84709734,1.59551561,-0.50272751,255,0,0
-0.77210265,1.67755234,-0.50875717,255,0,0
-0.82215750,1.63741279,-0.49239010,255,0,0
-0.95590842,1.47750080,-0.47578657,255,0,0
-0.86190462,1.60818899,-0.49648839,255,0,0
-0.78351867,1.68942142,-0.50633711,255,0,0
-0.85037690,1.62732530,-0.48993081,255,0,0
-0.84384036,1.66376615,-0.50833839,255,0,0
-0.96350455,1.53153992,-0.47832364,255,0,0
-0.77635908,1.73682940,-0.51220691,255,0,0
-0.73364025,1.77454412,-0.52221316,255,0,0
-0.85014397,1.68606853,-0.49685213,255,0,0
-0.86538577,1.69217503,-0.51185012,255,0,0
-0.80008906,1.75662386,-0.51916230,255,0,0
-1.11671734,1.28881979,-0.48283690,255,0,0
-0.97526002,1.59044051,-0.48701620,255,0,0
-1.11843669,1.34069669,-0.48701432,255,0,0
-1.11414814,1.39038813,-0.48310164,255,0,0
-0.84188384,1.77657914,-0.55654067,255,0,0
-1.11357427,1.44276619,-0.48413047,255,0,0
-1.13293600,1.45423210,-0.53298926,255,0,0
-1.18964338,1.33454144,-0.48695716,255,0,0
-1.11769080,1.49908590,-0.49142781,255,0,0
-1.11526835,1.55248833,-0.48988137,255,0,0
-1.13695598,1.52979994,-0.53693080,255,0,0
-1.23457992,1.36668634,-0.51225489,255,0,0
-1.21827865,1.43419993,-0.53542972,255,0,0
-1.13942528,1.60645616,-0.53877646,255,0,0
-1.23519003,1.42978477,-0.51012319,255,0,0
-1.20856953,1.50143206,-0.53275681,255,0,0
-1.23512840,1.49389756,-0.50714540,255,0,0
-1.19705117,1.56849396,-0.52771056,255,0,0
-1.14030302,1.68411303,-0.53848743,255,0,0
-1.18913043,1.64140236,-0.52766395,255,0,0
-1.24274957,1.56686819,-0.51441252,255,0,0
-1.24419630,1.63647616,-0.51352870,255,0,0
-1.45127356,1.30256259,-0.50791574,255,0,0
-1.45316803,1.34164810,-0.50776410,255,0,0
-1.45323384,1.37137175,-0.51842952,255,0,0
-1.44356489,1.43406951,-0.51572460,255,0,0
-1.46058095,1.39931619,-0.51247108,255,0,0
-1.44262683,1.50451076,-0.52314997,255,0,0
-1.46751475,1.45817411,-0.51651961,255,0,0
-1.43034065,1.56791496,-0.51752251,255,0,0
-1.47276974,1.51748848,-0.51841486,255,0,0
-1.64998806,1.41575336,-0.52075779,255,0,0
-1.67818463,1.35866416,-0.54064453,255,0,0
-1.65576398,1.49480510,-0.53395754,255,0,0
0.21784031,1.47410560,-0.46439403,255,0,0
0.41946402,1.31575096,-0.41947472,255,0,0
0.39020815,1.45512617,-0.47429788,255,0,0
0.42264470,1.37141907,-0.44578767,255,0,0
0.43391660,1.38111854,-0.47953886,255,0,0
0.42698967,1.42349148,-0.47467673,255,0,0
0.39476719,1.52851987,-0.48606381,255,0,0
0.41939861,1.46549094,-0.46779576,255,0,0
0.43551481,1.43909693,-0.47965240,255,0,0
0.41904530,1.51922715,-0.48401025,255,0,0
0.41080731,1.56217945,-0.47543851,255,0,0
0.39729500,1.59777665,-0.48818052,255,0,0
0.43821952,1.49221754,-0.48075047,255,0,0
0.46781501,1.41360426,-0.47445732,255,0,0
0.40659478,1.61299789,-0.48005193,255,0,0
0.43832073,1.54201925,-0.47356561,255,0,0
0.39654160,1.65715790,-0.47499162,255,0,0
0.39750138,1.65613198,-0.46892479,255,0,0
0.47303247,1.47126329,-0.48223144,255,0,0
0.45016485,1.56089032,-0.49367103,255,0,0
0.44026607,1.59667408,-0.47226676,255,0,0
0.50572127,1.40601087,-0.46358961,255,0,0
0.39221451,1.70782804,-0.47058153,255,0,0
0.47278500,1.51672399,-0.46625414,255,0,0
0.44519871,1.62583089,-0.49006858,255,0,0
0.47725609,1.57574475,-0.47046751,255,0,0
0.51301080,1.47349250,-0.48488486,255,0,0
0.40214032,1.74493873,-0.49156308,255,0,0
0.44601023,1.66104043,-0.48290062,255,0,0
0.43949926,1.69071686,-0.48348841,255,0,0
0.53182757,1.46450901,-0.47825217,255,0,0
0.52603912,1.48891401,-0.47958708,255,0,0
0.51658595,1.52880573,-0.48198804,255,0,0
0.44880459,1.72161818,-0.48420635,255,0,0
0.48478067,1.64558530,-0.48727548,255,0,0
0.43475649,1.76202393,-0.48125514,255,0,0
0.52097994,1.58908367,-0.48382735,255,0,0
0.53921527,1.53718281,-0.49187872,255,0,0
0.60267091,1.32324946,-0.43347850,255,0,0
0.52826476,1.57858026,-0.49941623,255,0,0
0.57699186,1.44096017,-0.45079517,255,0,0
0.48684207,1.70210481,-0.48079878,255,0,0
0.55953526,1.51789415,-0.47845483,255,0,0
0.53886497,1.59611785,-0.48303011,255,0,0
0.51951224,1.64833272,-0.49174735,255,0,0
0.52523649,1.65073681,-0.48438379,255,0,0
0.61736298,1.38533056,-0.46428883,255,0,0
0.60598421,1.43330383,-0.45036954,255,0,0
0.58360386,1.51255810,-0.48139814,255,0,0
0.56027424,1.59145844,-0.47387657,255,0,0
0.61756146,1.43939447,-0.47212920,255,0,0
0.60256827,1.49494052,-0.47599342,255,0,0
0.58096725,1.56820261,-0.48069817,255,0,0
0.51443422,1.72974098,-0.49371403,255,0,0
0.49339709,1.77449155,-0.49278677,255,0,0
0.52787852,1.70716655,-0.47488770,255,0,0
0.54464698,1.67117274,-0.49183211,255,0,0
0.60866821,1.50156236,-0.47131735,255,0,0
0.61296201,1.49103642,-0.47233602,255,0,0
0.60905361,1.54076314,-0.49182853,255,0,0
0.56204689,1.67179775,-0.47313970,255,0,0
0.57970148,1.62871623,-0.48469746,255,0,0
0.60768098,1.56171405,-0.47501895,255,0,0
0.61558199,1.55024660,-0.48434776,255,0,0
0.60699010,1.57356811,-0.49752933,255,0,0
0.60136187,1.60904717,-0.48205671,255,0,0
0.54721469,1.74190784,-0.49133968,255,0,0
0.65459490,1.46078372,-0.46051562,255,0,0
0.60916889,1.60294366,-0.48177329,255,0,0
0.60031146,1.63333845,-0.48987895,255,0,0
0.57784438,1.69006538,-0.48668644,255,0,0
0.60644591,1.62326467,-0.47748002,255,0,0
0.60557199,1.65966713,-0.48386997,255,0,0
0.56472087,1.75933731,-0.47573650,255,0,0
0.59855443,1.69583106,-0.48919615,255,0,0
0.59762990,1.70382082,-0.49294984,255,0,0
0.66425771,1.53306305,-0.47564831,255,0,0
0.54200530,1.81906271,-0.53234601,255,0,0
0.59739178,1.71300805,-0.47848409,255,0,0
0.57763839,1.75802028,-0.49442503,255,0,0
0.60759771,1.69561756,-0.49128243,255,0,0
0.66332328,1.59191835,-0.46803600,255,0,0
0.59158009,1.76952958,-0.48710057,255,0,0
0.60383070,1.75297177,-0.48144323,255,0,0
0.59288406,1.77770841,-0.48686492,255,0,0
0.73956299,1.35172868,-0.43932441,255,0,0
0.73440266,1.40776801,-0.46098566,255,0,0
0.73906022,1.40580940,-0.44610560,255,0,0
0.73032576,1.45279634,-0.43697429,255,0,0
0.73449963,1.45601022,-0.46074116,255,0,0
0.66814095,1.66210794,-0.47271994,255,0,0
0.73149669,1.51162767,-0.44720033,255,0,0
0.73431605,1.50503612,-0.46006277,255,0,0
0.66540039,1.72200513,-0.46134597,255,0,0
0.73169941,1.57149792,-0.45569623,255,0,0
0.74086457,1.56153572,-0.47163838,255,0,0
0.72431433,1.62373817,-0.44932604,255,0,0
0.74298602,1.61567247,-0.47530496,255,0,0
0.72267914,1.68511152,-0.45441124,255,0,0
0.74379438,1.67006910,-0.47669762,255,0,0
0.74032015,1.72119617,-0.47047031,255,0,0
0.79893070,1.55761409,-0.48810524,255,0,0
0.74686229,1.78576577,-0.48247737,255,0,0
0.80602610,1.64090443,-0.50032300,255,0,0
0.80579388,1.71512425,-0.49785930,255,0,0
0.88831711,1.58612120,-0.47973007,255,0,0
0.81038541,1.80180669,-0.50531602,255,0,0
0.88322538,1.65979886,-0.48245460,255,0,0
0.88631046,1.75069261,-0.50073618,255,0,0
0.87216824,1.81552839,-0.48707446,255,0,0
1.09189832,1.53990328,-0.48932239,255,0,0
1.08712626,1.60378075,-0.47935200,255,0,0
1.14789534,1.37050021,-0.41287279,255,0,0
1.14427793,1.43562579,-0.45376721,255,0,0
1.16171181,1.43163407,-0.43758518,255,0,0
1.09314418,1.68364167,-0.48607707,255,0,0
1.14758837,1.49531770,-0.45448351,255,0,0
1.15175545,1.53916895,-0.44377220,255,0,0
1.14012146,1.59018672,-0.43912253,255,0,0
1.17510974,1.45208216,-0.42814174,255,0,0
1.16794538,1.49116492,-0.45377401,255,0,0
1.17201459,1.49176192,-0.43945569,255,0,0
1.15481746,1.55955684,-0.46009132,255,0,0
1.14622867,1.61301112,-0.44601360,255,0,0
1.09753513,1.76482821,-0.49037644,255,0,0
1.14800334,1.65557492,-0.45782524,255,0,0
1.17845798,1.55542612,-0.44345686,255,0,0
1.18932784,1.52344370,-0.44479716,255,0,0
1.18294406,1.56135571,-0.46119761,255,0,0
1.13935626,1.71112096,-0.45697290,255,0,0
1.18370283,1.62005758,-0.44572049,255,0,0
1.19423425,1.58735418,-0.44599009,255,0,0
1.18043745,1.63591039,-0.46722576,255,0,0
1.16587198,1.69154596,-0.46704590,255,0,0
1.17633069,1.71146905,-0.47117460,255,0,0
1.18821681,1.68609893,-0.44691694,255,0,0
1.16906559,1.75870717,-0.46763769,255,0,0
1.17469811,1.79338801,-0.47888339,255,0,0
1.27773011,1.56224585,-0.49063736,255,0,0
1.29978991,1.50005221,-0.42412177,255,0,0
1.29518783,1.51897156,-0.49168918,255,0,0
1.29790270,1.55538130,-0.46704113,255,0,0
1.31405127,1.49508917,-0.43855208,255,0,0
1.28063679,1.64732540,-0.49291396,255,0,0
1.30432856,1.56895745,-0.43593562,255,0,0
1.30222201,1.59409666,-0.49621034,255,0,0
1.30293310,1.62596285,-0.47973937,255,0,0
1.28170884,1.73356736,-0.49271628,255,0,0
1.30327713,1.66617441,-0.49352193,255,0,0
1.30170596,1.69343972,-0.48432535,255,0,0
1.33879197,1.57604575,-0.47278768,255,0,0
1.33488393,1.64047766,-0.47564918,255,0,0
1.29909813,1.76176000,-0.48715118,255,0,0
1.31615937,1.75272036,-0.50504810,255,0,0
1.33433604,1.70919502,-0.48232734,255,0,0
1.32174075,1.77009439,-0.47564551,255,0,0
1.41546571,1.44881439,-0.43634880,255,0,0
1.43392038,1.59949207,-0.46299893,255,0,0
1.45223713,1.55204439,-0.46388960,255,0,0
1.42590547,1.68062079,-0.46383476,255,0,0
1.47004008,1.55557787,-0.48898917,255,0,0
1.45128858,1.64003766,-0.47464943,255,0,0
1.43840969,1.71969569,-0.47316474,255,0,0
1.42808366,1.80453026,-0.47453856,255,0,0
1.47799134,1.63327587,-0.49389765,255,0,0
1.47894108,1.65897369,-0.48115617,255,0,0
1.49924946,1.59804022,-0.49539992,255,0,0
1.47257340,1.73318267,-0.48175383,255,0,0
1.48411703,1.71219206,-0.49695426,255,0,0
1.46962559,1.81298363,-0.48609826,255,0,0
1.48836517,1.79224455,-0.49812752,255,0,0
1.64743173,1.47930658,-0.43280694,255,0,0
1.66645753,1.55009961,-0.44700962,255,0,0
1.67717779,1.61952448,-0.45445251,255,0,0
1.69421315,1.58019435,-0.50619543,255,0,0
1.70735765,1.67267299,-0.51856971,255,0,0
1.71257555,1.76215971,-0.52348322,255,0,0
1.29933906,1.63038349,-0.43372196,0,0,0
1.19052720,1.64306068,-0.43305820,0,0,0
1.30124629,1.70141780,-0.44174430,0,0,0
1.20511198,1.72321653,-0.44983646,0,0,0
1.41166127,1.75696528,-0.45695785,0,0,0
1.67393911,1.68393731,-0.45056200,0,0,0
1.30173481,1.77359200,-0.44770953,0,0,0
1.19539595,1.75727010,-0.45179871,0,0,0
1.12903547,1.76644421,-0.45418113,0,0,0
1.68138993,1.75523579,-0.45540011,0,0,0
1.88145101,1.62151504,-0.43042779,0,0,0
1.68142462,1.82428288,-0.45425540,0,0,0
1.87736535,1.70654631,-0.43817443,0,0,0
1.87682223,1.79736209,-0.44913429,0,0,0
-1.62406337,1.40043581,-0.50336975,0,0,0
-1.64177942,1.56260526,-0.52790248,0,0,0
-1.77816975,1.31632435,-0.49394140,0,0,0
-0.45483848,1.45848024,-0.50955224,0,0,0
1.67393911,1.68393731,-0.45056200,0,0,0
1.12903547,1.76644421,-0.45418113,0,0,0
1.19539595,1.75727010,-0.45179871,0,0,0
1.20511198,1.72321653,-0.44983646,0,0,0
1.19052720,1.64306068,-0.43305820,0,0,0
1.41166127,1.75696528,-0.45695785,0,0,0
1.30173481,1.77359200,-0.44770953,0,0,0
1.30124629,1.70141780,-0.44174430,0,0,0
1.29933906,1.63038349,-0.43372196,0,0,0
1.68138993,1.75523579,-0.45540011,0,0,0
-0.45483848,1.45848024,-0.50955224,0,0,0
-1.64177942,1.56260526,-0.52790248,0,0,0
-1.77816975,1.31632435,-0.49394140,0,0,0
-1.62406337,1.40043581,-0.50336975,0,0,0
1.87682223,1.79736209,-0.44913429,0,0,0
1.87736535,1.70654631,-0.43817443,0,0,0
1.88145101,1.62151504,-0.43042779,0,0,0
1.68142462,1.82428288,-0.45425540,0,0,0
